order_id,order_date,year,quarter,month,region,country,product_category,product,customer_segment,revenue,material_cost,shipping_cost,marketing_cost,total_cost,profit,margin,orders
ORD-01488,2025-02-21,2025,Q1,2,Asia,Singapore,Electronics,Tablet Air,SMB,16423.42,9340.08,1415.1,695.43,11450.6,4972.82,0.3028,5
ORD-01489,2025-07-01,2025,Q3,7,North America,Mexico,Accessories,Wireless Mouse,SMB,1778.95,912.86,123.3,98.2,1134.36,644.59,0.3623,1
ORD-01490,2025-02-21,2025,Q1,2,Europe,Netherlands,Software,Analytics Suite,Enterprise,14198.12,7710.54,1010.03,758.9,9479.47,4718.66,0.3323,6
ORD-01491,2025-11-10,2025,Q4,11,Asia,Singapore,Software,Security Pro,SMB,1485.94,790.08,94.65,78.98,963.71,522.23,0.3514,8
ORD-01492,2025-08-10,2025,Q3,8,North America,USA,Electronics,Smartphone X,SMB,6344.65,3498.61,519.9,374.69,4393.2,1951.44,0.3076,3
ORD-01493,2025-03-14,2025,Q1,3,Europe,Germany,Accessories,USB Hub,SMB,4432.13,2146.93,267.54,194.96,2609.43,1822.7,0.4112,7
ORD-01494,2025-10-19,2025,Q4,10,Europe,Spain,Furniture,Storage Cabinet,Consumer,8738.71,5060.09,579.54,609.36,6248.98,2489.73,0.2849,3
ORD-01495,2025-01-20,2025,Q1,1,Asia,South Korea,Electronics,Smartphone X,SMB,16523.33,8204.83,1324.81,717.56,10247.21,6276.13,0.3798,11
ORD-01496,2025-08-24,2025,Q3,8,Asia,Thailand,Software,CRM Enterprise,SMB,10640.56,5690.49,926.15,662.52,7279.16,3361.4,0.3159,11
ORD-01497,2025-12-07,2025,Q4,12,Asia,Thailand,Furniture,Conference Table,Consumer,11785.29,5946.03,995.24,624.81,7566.09,4219.21,0.358,5
ORD-01498,2025-06-18,2025,Q2,6,North America,Canada,Accessories,Webcam HD,Enterprise,25749.82,13133.29,2211.75,1112.26,16457.3,9292.52,0.3609,3
ORD-01499,2025-10-12,2025,Q4,10,Europe,France,Furniture,Storage Cabinet,Enterprise,25069.95,13781.91,1884.64,1313.15,16979.7,8090.25,0.3227,7
ORD-01500,2025-08-03,2025,Q3,8,North America,Canada,Software,Analytics Suite,Enterprise,5139.83,2714.43,451.55,215.82,3381.8,1758.03,0.342,6
ORD-01501,2025-01-30,2025,Q1,1,Asia,South Korea,Accessories,Keyboard Pro,SMB,8833.23,4266.98,778.45,384.66,5430.09,3403.14,0.3853,4
ORD-01502,2025-09-07,2025,Q3,9,Asia,South Korea,Furniture,Storage Cabinet,SMB,15380.43,7823.21,1204.55,691.3,9719.06,5661.37,0.3681,3
ORD-01503,2025-11-03,2025,Q4,11,Asia,Thailand,Accessories,Wireless Mouse,Enterprise,3042.68,1702.74,183.34,171.03,2057.11,985.57,0.3239,8
ORD-01504,2025-02-17,2025,Q1,2,North America,Mexico,Furniture,Office Desk,Enterprise,13198.53,6378.43,907.3,861.96,8147.7,5050.83,0.3827,11
ORD-01505,2025-12-18,2025,Q4,12,North America,Canada,Electronics,Laptop Pro,Enterprise,24204.16,12417.08,1480.53,1391.4,15289.0,8915.16,0.3683,1
ORD-01506,2025-11-11,2025,Q4,11,Europe,France,Furniture,Storage Cabinet,SMB,2471.17,1332.79,193.9,137.85,1664.54,806.63,0.3264,14
ORD-01507,2025-11-10,2025,Q4,11,Asia,Japan,Electronics,Monitor Ultra,Consumer,12859.73,6375.08,1070.99,713.03,8159.09,4700.64,0.3655,8
ORD-01508,2025-11-07,2025,Q4,11,Europe,Italy,Electronics,Monitor Ultra,SMB,12171.15,6687.94,1026.13,617.84,8331.9,3839.25,0.3154,9
ORD-01509,2025-06-06,2025,Q2,6,Asia,South Korea,Accessories,Keyboard Pro,SMB,12192.84,6109.28,900.3,744.95,7754.53,4438.31,0.364,1
ORD-01510,2025-02-10,2025,Q1,2,Europe,Netherlands,Electronics,Smartphone X,Enterprise,26953.69,13277.68,2201.66,1306.56,16785.91,10167.79,0.3772,6
ORD-01511,2025-12-19,2025,Q4,12,Asia,Thailand,Furniture,Storage Cabinet,SMB,7731.92,4430.29,618.93,465.07,5514.29,2217.63,0.2868,12
ORD-01512,2025-10-28,2025,Q4,10,Asia,Japan,Accessories,Wireless Mouse,SMB,3323.64,1658.99,206.0,136.07,2001.07,1322.57,0.3979,14
ORD-01513,2025-05-10,2025,Q2,5,Asia,Japan,Accessories,Webcam HD,Consumer,14515.01,8104.78,1246.51,776.38,10127.68,4387.34,0.3023,14
ORD-01514,2025-06-17,2025,Q2,6,North America,Mexico,Accessories,USB Hub,Consumer,13087.94,6522.98,1126.55,587.98,8237.51,4850.43,0.3706,5
ORD-01515,2025-08-01,2025,Q3,8,Europe,Spain,Software,Cloud Platform,Enterprise,23978.12,12085.03,2903.33,1647.58,16635.94,7342.18,0.3062,15
ORD-01516,2025-04-14,2025,Q2,4,North America,USA,Accessories,Wireless Mouse,Enterprise,17383.14,9580.48,1460.29,889.86,11930.63,5452.51,0.3137,1
ORD-01517,2025-02-23,2025,Q1,2,Asia,Thailand,Furniture,Ergonomic Chair,Enterprise,9578.72,5228.7,786.38,528.26,6543.34,3035.38,0.3169,9
ORD-01518,2025-07-20,2025,Q3,7,North America,Mexico,Furniture,Storage Cabinet,Consumer,12104.05,6360.62,987.37,682.83,8030.82,4073.23,0.3365,9
ORD-01519,2025-08-22,2025,Q3,8,Europe,Italy,Software,Analytics Suite,SMB,10854.17,6257.52,1041.13,704.29,8002.95,2851.23,0.2627,7
ORD-01520,2025-08-26,2025,Q3,8,North America,Mexico,Furniture,Conference Table,Consumer,3732.04,1890.17,323.74,244.69,2458.6,1273.45,0.3412,14
ORD-01521,2025-04-28,2025,Q2,4,North America,Mexico,Software,CRM Enterprise,SMB,674.56,339.25,44.96,43.61,427.82,246.74,0.3658,4
ORD-01522,2025-07-23,2025,Q3,7,Europe,Spain,Electronics,Laptop Pro,SMB,9913.48,5650.18,1355.23,401.4,7406.82,2506.67,0.2529,14
ORD-01523,2025-11-24,2025,Q4,11,Asia,Thailand,Electronics,Monitor Ultra,Consumer,3594.51,1963.07,246.68,156.28,2366.02,1228.49,0.3418,4
ORD-01524,2025-07-19,2025,Q3,7,North America,Mexico,Software,Cloud Platform,Consumer,10013.49,4820.7,729.83,499.3,6049.84,3963.64,0.3958,4
ORD-01525,2025-09-03,2025,Q3,9,Europe,Germany,Furniture,Conference Table,Enterprise,18059.63,9881.89,2028.53,1213.22,13123.65,4935.99,0.2733,4
ORD-01526,2025-03-25,2025,Q1,3,Asia,India,Software,Security Pro,Consumer,10527.58,5725.98,655.73,470.24,6851.94,3675.64,0.3491,2
ORD-01527,2025-01-02,2025,Q1,1,Europe,Germany,Software,Cloud Platform,Enterprise,20863.9,10718.89,1565.08,1357.32,13641.29,7222.61,0.3462,9
ORD-01528,2025-08-27,2025,Q3,8,North America,USA,Accessories,USB Hub,Enterprise,10198.36,4989.07,665.87,654.71,6309.66,3888.71,0.3813,9
ORD-01529,2025-05-09,2025,Q2,5,North America,USA,Electronics,Laptop Pro,Enterprise,4705.72,2334.2,397.43,263.73,2995.35,1710.36,0.3635,8
ORD-01530,2025-11-20,2025,Q4,11,Asia,India,Software,CRM Enterprise,SMB,2402.11,1276.1,202.63,111.39,1590.12,811.99,0.338,4
ORD-01531,2025-11-14,2025,Q4,11,North America,Canada,Electronics,Smartphone X,Consumer,14040.05,7835.42,1077.2,754.45,9667.07,4372.97,0.3115,6
ORD-01532,2025-11-25,2025,Q4,11,Asia,Japan,Electronics,Laptop Pro,SMB,3872.6,2079.95,234.35,232.11,2546.41,1326.19,0.3425,6
ORD-01533,2025-11-29,2025,Q4,11,Asia,South Korea,Electronics,Tablet Air,SMB,2082.92,1175.4,162.13,118.4,1455.93,626.99,0.301,2
ORD-01534,2025-10-31,2025,Q4,10,Europe,Spain,Accessories,USB Hub,Enterprise,17211.1,8317.23,1463.92,852.16,10633.31,6577.79,0.3822,5
ORD-01535,2025-10-02,2025,Q4,10,Asia,Singapore,Electronics,Laptop Pro,Enterprise,25409.17,13885.66,2285.61,1546.84,17718.11,7691.06,0.3027,14
ORD-01536,2025-07-14,2025,Q3,7,Europe,Italy,Software,CRM Enterprise,Enterprise,26350.88,13607.03,3061.19,1637.94,18306.16,8044.72,0.3053,7
ORD-01537,2025-01-12,2025,Q1,1,Europe,Italy,Software,Cloud Platform,Consumer,1849.61,913.23,140.11,107.25,1160.59,689.02,0.3725,2
ORD-01538,2025-07-05,2025,Q3,7,Europe,Germany,Software,Security Pro,SMB,16058.31,8001.24,1651.96,1027.91,10681.11,5377.2,0.3349,4
ORD-01539,2025-01-26,2025,Q1,1,Asia,Singapore,Electronics,Tablet Air,Consumer,10039.55,4919.81,723.95,681.92,6325.68,3713.86,0.3699,5
ORD-01540,2025-08-04,2025,Q3,8,Europe,Italy,Software,Analytics Suite,Enterprise,2694.31,1548.96,324.28,116.41,1989.64,704.67,0.2615,8
ORD-01541,2025-01-22,2025,Q1,1,Asia,Singapore,Accessories,Wireless Mouse,SMB,3363.24,1930.38,292.1,159.51,2381.99,981.25,0.2918,6
ORD-01542,2025-03-28,2025,Q1,3,Europe,Netherlands,Electronics,Laptop Pro,SMB,4400.47,2423.85,286.39,302.39,3012.63,1387.84,0.3154,14
ORD-01543,2025-12-16,2025,Q4,12,North America,USA,Accessories,Wireless Mouse,Consumer,8083.14,4100.83,677.69,511.56,5290.08,2793.05,0.3455,4
ORD-01544,2025-09-10,2025,Q3,9,North America,USA,Electronics,Monitor Ultra,Enterprise,16906.03,8771.6,1432.8,824.7,11029.09,5876.94,0.3476,3
ORD-01545,2025-07-27,2025,Q3,7,North America,Canada,Software,Security Pro,Enterprise,16987.64,9665.24,1379.52,809.46,11854.21,5133.43,0.3022,10
ORD-01546,2025-09-12,2025,Q3,9,Europe,Germany,Accessories,Keyboard Pro,Consumer,4167.58,2053.86,423.31,246.82,2724.0,1443.58,0.3464,2
ORD-01547,2025-12-10,2025,Q4,12,Europe,France,Electronics,Smartphone X,Enterprise,20341.37,11251.33,1637.93,894.79,13784.05,6557.32,0.3224,4
ORD-01548,2025-05-22,2025,Q2,5,Europe,Netherlands,Electronics,Smartphone X,Consumer,2106.23,1157.63,152.49,105.82,1415.94,690.29,0.3277,8
ORD-01549,2025-03-15,2025,Q1,3,Europe,Germany,Software,Security Pro,SMB,7189.81,3824.16,490.72,430.62,4745.5,2444.3,0.34,14
ORD-01550,2025-11-22,2025,Q4,11,Europe,France,Accessories,USB Hub,Enterprise,23605.72,13356.39,1885.37,1291.17,16532.93,7072.8,0.2996,5
ORD-01551,2025-08-12,2025,Q3,8,Europe,Italy,Electronics,Monitor Ultra,SMB,3359.73,1875.2,442.7,209.81,2527.71,832.02,0.2476,9
ORD-01552,2025-05-29,2025,Q2,5,Europe,Spain,Electronics,Tablet Air,Enterprise,8297.95,4129.94,689.32,449.72,5268.98,3028.96,0.365,13
ORD-01553,2025-09-29,2025,Q3,9,Europe,Netherlands,Accessories,USB Hub,SMB,11809.95,6199.45,1476.39,570.05,8245.88,3564.07,0.3018,8
ORD-01554,2025-07-19,2025,Q3,7,Asia,Japan,Accessories,Keyboard Pro,SMB,16343.63,7872.97,1095.56,891.99,9860.51,6483.12,0.3967,4
ORD-01555,2025-10-10,2025,Q4,10,North America,Mexico,Furniture,Office Desk,SMB,13149.62,6998.27,1061.14,633.21,8692.62,4457.01,0.3389,11
ORD-01556,2025-09-22,2025,Q3,9,Asia,South Korea,Electronics,Laptop Pro,Consumer,14378.73,7055.82,1250.42,683.9,8990.13,5388.6,0.3748,4
ORD-01557,2025-12-09,2025,Q4,12,North America,Mexico,Furniture,Storage Cabinet,Consumer,548.88,316.08,38.32,33.31,387.71,161.17,0.2936,9
ORD-01558,2025-08-03,2025,Q3,8,North America,Canada,Electronics,Monitor Ultra,Enterprise,5790.41,3203.61,472.65,305.42,3981.68,1808.73,0.3124,12
ORD-01559,2025-05-20,2025,Q2,5,North America,USA,Accessories,USB Hub,Enterprise,10815.95,5867.24,937.83,538.0,7343.07,3472.88,0.3211,14
ORD-01560,2025-06-22,2025,Q2,6,Asia,South Korea,Furniture,Conference Table,SMB,4559.85,2625.34,275.84,192.83,3094.0,1465.85,0.3215,10
ORD-01561,2025-03-12,2025,Q1,3,Europe,Spain,Electronics,Smartphone X,SMB,7775.06,4506.39,483.44,469.84,5459.67,2315.39,0.2978,9
ORD-01562,2025-08-14,2025,Q3,8,North America,USA,Furniture,Ergonomic Chair,Enterprise,10579.89,5117.09,638.51,609.67,6365.26,4214.63,0.3984,2
ORD-01563,2025-05-24,2025,Q2,5,North America,Mexico,Accessories,Keyboard Pro,Enterprise,9795.25,4933.58,622.62,628.49,6184.69,3610.56,0.3686,13
ORD-01564,2025-11-03,2025,Q4,11,North America,Mexico,Furniture,Office Desk,SMB,12588.54,6723.64,1003.54,766.34,8493.52,4095.02,0.3253,1
ORD-01565,2025-09-08,2025,Q3,9,Europe,Spain,Software,Analytics Suite,Enterprise,14046.58,7064.49,1682.34,561.9,9308.73,4737.85,0.3373,12
ORD-01566,2025-06-28,2025,Q2,6,Asia,South Korea,Furniture,Office Desk,Consumer,1913.91,1038.72,116.06,92.36,1247.14,666.77,0.3484,3
ORD-01567,2025-03-22,2025,Q1,3,Europe,Germany,Furniture,Ergonomic Chair,Enterprise,6058.53,3086.82,374.65,324.03,3785.5,2273.02,0.3752,10
ORD-01568,2025-03-10,2025,Q1,3,Europe,Germany,Furniture,Conference Table,Consumer,11470.55,6378.88,975.48,607.42,7961.78,3508.77,0.3059,12
ORD-01569,2025-02-02,2025,Q1,2,Europe,Spain,Accessories,Wireless Mouse,Enterprise,10675.38,5693.21,859.72,712.98,7265.91,3409.47,0.3194,2
ORD-01570,2025-02-13,2025,Q1,2,Europe,France,Electronics,Smartphone X,SMB,2486.85,1250.7,209.84,119.33,1579.87,906.98,0.3647,9
ORD-01571,2025-10-12,2025,Q4,10,North America,Mexico,Software,CRM Enterprise,Enterprise,22531.04,12153.85,1798.33,1046.96,14999.14,7531.9,0.3343,8
ORD-01572,2025-08-06,2025,Q3,8,Europe,Netherlands,Accessories,USB Hub,SMB,5127.98,2571.24,651.79,323.85,3546.88,1581.1,0.3083,1
ORD-01573,2025-04-11,2025,Q2,4,Asia,Singapore,Accessories,Webcam HD,Enterprise,23730.32,11664.27,1918.25,1590.52,15173.05,8557.27,0.3606,4
ORD-01574,2025-12-25,2025,Q4,12,North America,USA,Accessories,Webcam HD,Consumer,8919.6,4939.33,571.36,495.38,6006.07,2913.53,0.3266,9
ORD-01575,2025-04-29,2025,Q2,4,Europe,France,Electronics,Laptop Pro,Enterprise,14967.98,7309.71,1133.86,640.72,9084.29,5883.68,0.3931,5
ORD-01576,2025-06-20,2025,Q2,6,North America,USA,Furniture,Office Desk,SMB,9134.85,5150.14,586.38,581.9,6318.41,2816.43,0.3083,12
ORD-01577,2025-11-22,2025,Q4,11,Europe,Netherlands,Furniture,Storage Cabinet,Enterprise,11917.39,6475.74,743.7,748.46,7967.9,3949.49,0.3314,8
ORD-01578,2025-03-26,2025,Q1,3,North America,Canada,Software,Analytics Suite,Enterprise,20879.01,11650.59,1738.37,1267.91,14656.87,6222.15,0.298,14
ORD-01579,2025-01-16,2025,Q1,1,Europe,Italy,Furniture,Office Desk,Enterprise,18855.66,9957.26,1586.92,1002.54,12546.72,6308.94,0.3346,15
ORD-01580,2025-10-03,2025,Q4,10,North America,Canada,Electronics,Laptop Pro,Consumer,2671.74,1376.84,190.69,116.1,1683.62,988.12,0.3698,15
ORD-01581,2025-09-16,2025,Q3,9,North America,Canada,Software,Security Pro,Enterprise,3119.56,1750.93,243.36,178.72,2173.02,946.54,0.3034,8
ORD-01582,2025-05-28,2025,Q2,5,Asia,Thailand,Electronics,Smartphone X,Enterprise,22415.72,11407.31,1762.99,925.18,14095.48,8320.24,0.3712,7
ORD-01583,2025-08-29,2025,Q3,8,Europe,Netherlands,Accessories,Webcam HD,Enterprise,2052.22,995.09,254.03,136.62,1385.75,666.47,0.3248,7
ORD-01584,2025-06-26,2025,Q2,6,North America,Canada,Electronics,Tablet Air,Consumer,7980.42,4253.59,575.83,454.01,5283.43,2696.99,0.338,4
ORD-01585,2025-07-31,2025,Q3,7,Europe,Italy,Furniture,Conference Table,SMB,12107.04,6254.75,1588.48,769.45,8612.69,3494.35,0.2886,7
ORD-01586,2025-01-22,2025,Q1,1,North America,Mexico,Electronics,Monitor Ultra,Enterprise,11515.7,5804.36,898.95,672.82,7376.13,4139.57,0.3595,8
ORD-01587,2025-11-13,2025,Q4,11,Asia,India,Furniture,Ergonomic Chair,Enterprise,2484.58,1391.86,218.26,163.88,1773.99,710.59,0.286,5
ORD-01588,2025-09-28,2025,Q3,9,Europe,Netherlands,Electronics,Tablet Air,Consumer,11132.63,6414.79,1368.6,628.15,8411.54,2721.09,0.2444,8
ORD-01589,2025-09-13,2025,Q3,9,Europe,Netherlands,Furniture,Storage Cabinet,Consumer,11575.87,6167.99,1111.09,556.03,7835.12,3740.74,0.3232,3
ORD-01590,2025-12-11,2025,Q4,12,Europe,France,Accessories,USB Hub,Consumer,2977.63,1599.41,238.46,184.36,2022.24,955.39,0.3209,7
ORD-01591,2025-06-02,2025,Q2,6,Europe,Germany,Furniture,Storage Cabinet,Consumer,2392.4,1321.14,204.19,126.62,1651.96,740.44,0.3095,2
ORD-01592,2025-06-08,2025,Q2,6,Asia,India,Accessories,Wireless Mouse,SMB,5674.28,3280.99,406.83,287.35,3975.16,1699.12,0.2994,13
ORD-01593,2025-07-11,2025,Q3,7,Asia,India,Furniture,Storage Cabinet,Enterprise,19721.34,10194.05,1504.82,899.46,12598.34,7123.0,0.3612,4
ORD-01594,2025-01-12,2025,Q1,1,North America,USA,Accessories,Webcam HD,SMB,7754.73,3939.24,532.89,444.12,4916.25,2838.48,0.366,14
ORD-01595,2025-09-29,2025,Q3,9,North America,USA,Furniture,Office Desk,SMB,4801.12,2639.37,362.78,311.65,3313.8,1487.31,0.3098,5
ORD-01596,2025-06-19,2025,Q2,6,North America,USA,Accessories,Wireless Mouse,Consumer,10479.73,5069.61,844.72,437.27,6351.6,4128.13,0.3939,14
ORD-01597,2025-05-30,2025,Q2,5,Europe,France,Furniture,Ergonomic Chair,SMB,3981.32,2120.54,309.01,264.78,2694.32,1287.01,0.3233,2
ORD-01598,2025-07-22,2025,Q3,7,North America,USA,Furniture,Office Desk,Enterprise,3368.4,1818.89,255.28,207.62,2281.79,1086.62,0.3226,13
ORD-01599,2025-03-05,2025,Q1,3,North America,USA,Furniture,Ergonomic Chair,Consumer,1825.57,1000.19,136.51,80.4,1217.1,608.47,0.3333,11
ORD-01600,2025-06-15,2025,Q2,6,Europe,Germany,Accessories,Wireless Mouse,Consumer,1614.19,788.35,133.17,101.44,1022.96,591.23,0.3663,8
ORD-01601,2025-06-17,2025,Q2,6,Asia,India,Accessories,Webcam HD,Consumer,10944.15,5827.18,659.4,737.04,7223.62,3720.53,0.34,4
ORD-01602,2025-01-14,2025,Q1,1,Europe,Netherlands,Electronics,Tablet Air,SMB,2549.05,1256.15,198.61,172.65,1627.41,921.65,0.3616,4
ORD-01603,2025-12-19,2025,Q4,12,Asia,Singapore,Accessories,Webcam HD,SMB,13289.14,7472.54,1034.99,914.44,9421.97,3867.18,0.291,15
ORD-01604,2025-08-01,2025,Q3,8,Europe,Netherlands,Furniture,Storage Cabinet,SMB,11209.52,5768.19,1504.25,474.02,7746.46,3463.06,0.3089,10
ORD-01605,2025-02-06,2025,Q1,2,Europe,Netherlands,Software,Analytics Suite,Consumer,4737.53,2383.62,359.56,238.24,2981.42,1756.11,0.3707,1
ORD-01606,2025-10-28,2025,Q4,10,Europe,Spain,Furniture,Ergonomic Chair,Consumer,2786.33,1397.51,217.5,123.81,1738.82,1047.51,0.3759,4
ORD-01607,2025-08-20,2025,Q3,8,Asia,Singapore,Software,CRM Enterprise,Enterprise,3307.07,1896.2,267.42,217.33,2380.95,926.12,0.28,5
ORD-01608,2025-03-08,2025,Q1,3,North America,Mexico,Accessories,Wireless Mouse,SMB,11570.32,6453.94,811.37,633.72,7899.03,3671.29,0.3173,7
ORD-01609,2025-08-08,2025,Q3,8,Asia,India,Electronics,Laptop Pro,Consumer,2367.4,1321.08,143.32,97.69,1562.09,805.31,0.3402,4
ORD-01610,2025-01-29,2025,Q1,1,North America,USA,Software,CRM Enterprise,SMB,15990.99,7817.0,1377.42,652.72,9847.14,6143.85,0.3842,3
ORD-01611,2025-12-17,2025,Q4,12,Asia,India,Software,Cloud Platform,Enterprise,25767.73,14346.43,1742.43,1293.95,17382.82,8384.92,0.3254,1
ORD-01612,2025-08-09,2025,Q3,8,North America,Mexico,Furniture,Storage Cabinet,Consumer,2077.22,1127.18,154.87,130.64,1412.69,664.53,0.3199,11
ORD-01613,2025-03-15,2025,Q1,3,North America,USA,Software,Security Pro,Consumer,14465.37,7110.93,999.85,819.26,8930.04,5535.33,0.3827,13
ORD-01614,2025-09-28,2025,Q3,9,Asia,Japan,Software,Security Pro,Enterprise,13346.75,7296.81,1021.14,891.72,9209.67,4137.08,0.31,3
ORD-01615,2025-07-28,2025,Q3,7,Europe,France,Furniture,Conference Table,Consumer,10995.93,5336.77,1363.68,588.79,7289.23,3706.7,0.3371,12
ORD-01616,2025-01-10,2025,Q1,1,North America,USA,Software,Analytics Suite,SMB,5572.3,2776.0,336.97,389.29,3502.26,2070.04,0.3715,5
ORD-01617,2025-10-26,2025,Q4,10,Europe,Spain,Accessories,Webcam HD,Consumer,4797.97,2568.21,374.91,278.33,3221.45,1576.52,0.3286,12
ORD-01618,2025-12-13,2025,Q4,12,North America,Canada,Electronics,Tablet Air,Enterprise,14870.41,7682.32,1063.58,1019.49,9765.38,5105.02,0.3433,4
ORD-01619,2025-03-17,2025,Q1,3,Asia,Thailand,Electronics,Tablet Air,Enterprise,21057.02,11975.84,1623.17,1342.78,14941.79,6115.23,0.2904,14
ORD-01620,2025-04-10,2025,Q2,4,Europe,France,Electronics,Smartphone X,Enterprise,8584.67,4241.93,764.66,447.49,5454.09,3130.58,0.3647,9
ORD-01621,2025-01-29,2025,Q1,1,Asia,Thailand,Electronics,Monitor Ultra,Enterprise,11287.64,5550.94,935.9,780.77,7267.61,4020.03,0.3561,1
ORD-01622,2025-11-25,2025,Q4,11,Asia,Japan,Furniture,Conference Table,Consumer,14173.96,7830.26,1071.55,660.68,9562.49,4611.47,0.3253,11
ORD-01623,2025-12-06,2025,Q4,12,North America,Canada,Furniture,Ergonomic Chair,Consumer,13507.45,7506.11,1149.2,937.8,9593.11,3914.35,0.2898,14
ORD-01624,2025-01-02,2025,Q1,1,Asia,South Korea,Electronics,Smartphone X,Consumer,8710.88,4559.41,530.48,558.69,5648.58,3062.31,0.3515,13
ORD-01625,2025-03-17,2025,Q1,3,Asia,Thailand,Software,Cloud Platform,SMB,12099.98,5921.12,925.87,691.97,7538.96,4561.02,0.3769,6
ORD-01626,2025-07-28,2025,Q3,7,North America,USA,Furniture,Office Desk,Consumer,7487.97,3913.18,600.24,453.55,4966.97,2521.01,0.3367,3
ORD-01627,2025-04-08,2025,Q2,4,North America,Canada,Software,Analytics Suite,SMB,15273.56,8518.4,1099.09,679.19,10296.68,4976.88,0.3258,10
ORD-01628,2025-06-09,2025,Q2,6,North America,Canada,Electronics,Laptop Pro,Enterprise,13386.69,6725.12,805.82,877.71,8408.65,4978.04,0.3719,7
ORD-01629,2025-11-04,2025,Q4,11,Asia,South Korea,Electronics,Laptop Pro,Enterprise,22659.84,12606.24,1702.14,957.42,15265.8,7394.04,0.3263,11
ORD-01630,2025-04-09,2025,Q2,4,North America,Canada,Electronics,Laptop Pro,Enterprise,10692.5,5192.26,849.5,453.4,6495.16,4197.34,0.3925,11
ORD-01631,2025-11-07,2025,Q4,11,Europe,Italy,Electronics,Monitor Ultra,SMB,14061.59,7962.93,1063.82,930.25,9957.0,4104.59,0.2919,8
ORD-01632,2025-11-25,2025,Q4,11,Asia,Japan,Electronics,Tablet Air,Enterprise,17538.83,8892.4,1523.63,933.41,11349.43,6189.4,0.3529,10
ORD-01633,2025-05-25,2025,Q2,5,Asia,Japan,Electronics,Monitor Ultra,Enterprise,19849.15,11042.02,1436.07,871.39,13349.49,6499.67,0.3275,3
ORD-01634,2025-06-26,2025,Q2,6,Europe,Netherlands,Electronics,Monitor Ultra,Consumer,9568.15,5046.38,684.45,396.42,6127.24,3440.91,0.3596,3
ORD-01635,2025-10-17,2025,Q4,10,North America,Mexico,Electronics,Tablet Air,Enterprise,11268.98,5999.58,856.51,473.46,7329.56,3939.42,0.3496,4
ORD-01636,2025-04-12,2025,Q2,4,Europe,Spain,Furniture,Office Desk,Enterprise,25804.44,13196.91,2101.71,1164.75,16463.37,9341.08,0.362,6
ORD-01637,2025-07-25,2025,Q3,7,Europe,Spain,Electronics,Monitor Ultra,Enterprise,6248.33,3621.6,844.81,377.03,4843.44,1404.89,0.2248,2
ORD-01638,2025-11-05,2025,Q4,11,Europe,Germany,Accessories,Wireless Mouse,Enterprise,20483.81,10319.69,1544.46,1230.85,13095.0,7388.82,0.3607,3
ORD-01639,2025-08-28,2025,Q3,8,Asia,Thailand,Software,CRM Enterprise,Enterprise,5869.11,3079.81,509.1,330.76,3919.66,1949.44,0.3322,5
ORD-01640,2025-05-16,2025,Q2,5,North America,USA,Furniture,Conference Table,Enterprise,4576.21,2377.61,344.63,316.64,3038.88,1537.34,0.3359,2
ORD-01641,2025-08-09,2025,Q3,8,Asia,Singapore,Electronics,Smartphone X,SMB,4165.09,2103.42,262.6,225.38,2591.41,1573.68,0.3778,2
ORD-01642,2025-03-14,2025,Q1,3,Asia,South Korea,Furniture,Ergonomic Chair,Enterprise,1265.75,628.0,79.45,69.3,776.75,489.01,0.3863,14
ORD-01643,2025-10-29,2025,Q4,10,North America,USA,Electronics,Smartphone X,SMB,9637.99,5564.66,627.9,543.43,6735.99,2902.0,0.3011,12
ORD-01644,2025-09-09,2025,Q3,9,North America,Mexico,Accessories,Keyboard Pro,SMB,15678.55,7888.87,1327.6,741.45,9957.92,5720.63,0.3649,2
ORD-01645,2025-09-21,2025,Q3,9,Europe,Netherlands,Software,CRM Enterprise,Enterprise,9734.1,5229.57,1108.8,605.11,6943.47,2790.63,0.2867,8
ORD-01646,2025-12-26,2025,Q4,12,North America,Mexico,Accessories,Webcam HD,Consumer,13943.03,6858.57,1036.66,583.27,8478.5,5464.53,0.3919,14
ORD-01647,2025-09-12,2025,Q3,9,Europe,Spain,Furniture,Office Desk,SMB,13902.93,7196.32,1385.83,830.94,9413.08,4489.84,0.3229,3
ORD-01648,2025-04-03,2025,Q2,4,Europe,Italy,Software,Cloud Platform,Enterprise,26795.14,14680.38,2137.89,1083.73,17902.0,8893.14,0.3319,6
ORD-01649,2025-10-04,2025,Q4,10,Asia,India,Software,CRM Enterprise,Consumer,2679.94,1305.9,213.16,182.54,1701.59,978.35,0.3651,2
ORD-01650,2025-10-20,2025,Q4,10,Europe,Italy,Accessories,Webcam HD,Consumer,14345.92,7685.87,1090.69,867.3,9643.85,4702.07,0.3278,4
ORD-01651,2025-08-09,2025,Q3,8,North America,Mexico,Software,Analytics Suite,Enterprise,4211.41,2408.33,360.19,269.33,3037.85,1173.57,0.2787,10
ORD-01652,2025-12-21,2025,Q4,12,North America,USA,Accessories,USB Hub,Consumer,14551.45,7928.17,1003.24,846.43,9777.83,4773.62,0.3281,14
ORD-01653,2025-11-09,2025,Q4,11,North America,Mexico,Electronics,Laptop Pro,SMB,6633.96,3599.63,499.05,456.9,4555.58,2078.38,0.3133,13
ORD-01654,2025-01-19,2025,Q1,1,North America,Mexico,Accessories,Wireless Mouse,SMB,16671.5,8394.57,1272.35,890.71,10557.64,6113.86,0.3667,8
