order_id,order_date,year,quarter,month,region,country,product_category,product,customer_segment,revenue,material_cost,shipping_cost,marketing_cost,total_cost,profit,margin,orders,month_name,shipping_cost_pct,material_cost_pct,marketing_cost_pct
ORD-01607,2025-08-20,2025,Q3,8,Asia,Singapore,Software,CRM Enterprise,Enterprise,3307.07,1896.2,267.42,217.33,2380.95,926.12,0.28,5,August,0.0809,0.5734,0.0657
ORD-01608,2025-03-08,2025,Q1,3,North America,Mexico,Accessories,Wireless Mouse,SMB,11570.32,6453.94,811.37,633.72,7899.03,3671.29,0.3173,7,March,0.0701,0.5578,0.0548
ORD-01609,2025-08-08,2025,Q3,8,Asia,India,Electronics,Laptop Pro,Consumer,2367.4,1321.08,143.32,97.69,1562.09,805.31,0.3402,4,August,0.0605,0.558,0.0413
ORD-01610,2025-01-29,2025,Q1,1,North America,USA,Software,CRM Enterprise,SMB,15990.99,7817.0,1377.42,652.72,9847.14,6143.85,0.3842,3,January,0.0861,0.4888,0.0408
ORD-01611,2025-12-17,2025,Q4,12,Asia,India,Software,Cloud Platform,Enterprise,25767.73,14346.43,1742.43,1293.95,17382.81,8384.92,0.3254,1,December,0.0676,0.5568,0.0502
ORD-01612,2025-08-09,2025,Q3,8,North America,Mexico,Furniture,Storage Cabinet,Consumer,2077.22,1127.18,154.87,130.64,1412.69,664.53,0.3199,11,August,0.0746,0.5426,0.0629
ORD-01613,2025-03-15,2025,Q1,3,North America,USA,Software,Security Pro,Consumer,14465.37,7110.93,999.85,819.26,8930.04,5535.33,0.3827,13,March,0.0691,0.4916,0.0566
ORD-01614,2025-09-28,2025,Q3,9,Asia,Japan,Software,Security Pro,Enterprise,13346.75,7296.81,1021.14,891.72,9209.67,4137.08,0.31,3,September,0.0765,0.5467,0.0668
ORD-01615,2025-07-28,2025,Q3,7,Europe,France,Furniture,Conference Table,Consumer,10995.93,5336.77,1363.68,588.79,7289.24,3706.69,0.3371,12,July,0.124,0.4853,0.0535
ORD-01616,2025-01-10,2025,Q1,1,North America,USA,Software,Analytics Suite,SMB,5572.3,2776.0,336.97,389.29,3502.26,2070.04,0.3715,5,January,0.0605,0.4982,0.0699
ORD-01617,2025-10-26,2025,Q4,10,Europe,Spain,Accessories,Webcam HD,Consumer,4797.97,2568.21,374.91,278.33,3221.45,1576.52,0.3286,12,October,0.0781,0.5353,0.058
ORD-01618,2025-12-13,2025,Q4,12,North America,Canada,Electronics,Tablet Air,Enterprise,14870.41,7682.32,1063.58,1019.49,9765.39,5105.02,0.3433,4,December,0.0715,0.5166,0.0686
ORD-01619,2025-03-17,2025,Q1,3,Asia,Thailand,Electronics,Tablet Air,Enterprise,21057.02,11975.84,1623.17,1342.78,14941.79,6115.23,0.2904,14,March,0.0771,0.5687,0.0638
ORD-01620,2025-04-10,2025,Q2,4,Europe,France,Electronics,Smartphone X,Enterprise,8584.67,4241.93,764.66,447.49,5454.08,3130.59,0.3647,9,April,0.0891,0.4941,0.0521
ORD-01621,2025-01-29,2025,Q1,1,Asia,Thailand,Electronics,Monitor Ultra,Enterprise,11287.64,5550.94,935.9,780.77,7267.61,4020.03,0.3561,1,January,0.0829,0.4918,0.0692
ORD-01622,2025-11-25,2025,Q4,11,Asia,Japan,Furniture,Conference Table,Consumer,14173.96,7830.26,1071.55,660.68,9562.49,4611.47,0.3253,11,November,0.0756,0.5524,0.0466
ORD-01623,2025-12-06,2025,Q4,12,North America,Canada,Furniture,Ergonomic Chair,Consumer,13507.45,7506.11,1149.2,937.8,9593.11,3914.34,0.2898,14,December,0.0851,0.5557,0.0694
ORD-01624,2025-01-02,2025,Q1,1,Asia,South Korea,Electronics,Smartphone X,Consumer,8710.88,4559.41,530.48,558.69,5648.58,3062.3,0.3515,13,January,0.0609,0.5234,0.0641
ORD-01625,2025-03-17,2025,Q1,3,Asia,Thailand,Software,Cloud Platform,SMB,12099.98,5921.12,925.87,691.97,7538.96,4561.02,0.3769,6,March,0.0765,0.4893,0.0572
ORD-01626,2025-07-28,2025,Q3,7,North America,USA,Furniture,Office Desk,Consumer,7487.97,3913.18,600.24,453.55,4966.97,2521.0,0.3367,3,July,0.0802,0.5226,0.0606
ORD-01627,2025-04-08,2025,Q2,4,North America,Canada,Software,Analytics Suite,SMB,15273.56,8518.4,1099.09,679.19,10296.68,4976.88,0.3258,10,April,0.072,0.5577,0.0445
ORD-01628,2025-06-09,2025,Q2,6,North America,Canada,Electronics,Laptop Pro,Enterprise,13386.69,6725.12,805.82,877.71,8408.65,4978.04,0.3719,7,June,0.0602,0.5024,0.0656
ORD-01629,2025-11-04,2025,Q4,11,Asia,South Korea,Electronics,Laptop Pro,Enterprise,22659.84,12606.24,1702.14,957.42,15265.8,7394.04,0.3263,11,November,0.0751,0.5563,0.0423
ORD-01630,2025-04-09,2025,Q2,4,North America,Canada,Electronics,Laptop Pro,Enterprise,10692.5,5192.26,849.5,453.4,6495.16,4197.34,0.3925,11,April,0.0794,0.4856,0.0424
ORD-01631,2025-11-07,2025,Q4,11,Europe,Italy,Electronics,Monitor Ultra,SMB,14061.59,7962.93,1063.82,930.25,9957.0,4104.59,0.2919,8,November,0.0757,0.5663,0.0662
ORD-01632,2025-11-25,2025,Q4,11,Asia,Japan,Electronics,Tablet Air,Enterprise,17538.83,8892.4,1523.63,933.41,11349.44,6189.39,0.3529,10,November,0.0869,0.507,0.0532
ORD-01633,2025-05-25,2025,Q2,5,Asia,Japan,Electronics,Monitor Ultra,Enterprise,19849.15,11042.02,1436.07,871.39,13349.48,6499.67,0.3275,3,May,0.0723,0.5563,0.0439
ORD-01634,2025-06-26,2025,Q2,6,Europe,Netherlands,Electronics,Monitor Ultra,Consumer,9568.15,5046.38,684.45,396.42,6127.25,3440.9,0.3596,3,June,0.0715,0.5274,0.0414
ORD-01635,2025-10-17,2025,Q4,10,North America,Mexico,Electronics,Tablet Air,Enterprise,11268.98,5999.58,856.51,473.46,7329.55,3939.43,0.3496,4,October,0.076,0.5324,0.042
ORD-01636,2025-04-12,2025,Q2,4,Europe,Spain,Furniture,Office Desk,Enterprise,25804.44,13196.91,2101.71,1164.75,16463.37,9341.07,0.362,6,April,0.0814,0.5114,0.0451
ORD-01637,2025-07-25,2025,Q3,7,Europe,Spain,Electronics,Monitor Ultra,Enterprise,6248.33,3621.6,844.81,377.03,4843.44,1404.89,0.2248,2,July,0.1352,0.5796,0.0603
ORD-01638,2025-11-05,2025,Q4,11,Europe,Germany,Accessories,Wireless Mouse,Enterprise,20483.81,10319.69,1544.46,1230.85,13095.0,7388.81,0.3607,3,November,0.0754,0.5038,0.0601
ORD-01639,2025-08-28,2025,Q3,8,Asia,Thailand,Software,CRM Enterprise,Enterprise,5869.11,3079.81,509.1,330.76,3919.67,1949.44,0.3322,5,August,0.0867,0.5247,0.0564
ORD-01640,2025-05-16,2025,Q2,5,North America,USA,Furniture,Conference Table,Enterprise,4576.21,2377.61,344.63,316.64,3038.88,1537.33,0.3359,2,May,0.0753,0.5196,0.0692
ORD-01641,2025-08-09,2025,Q3,8,Asia,Singapore,Electronics,Smartphone X,SMB,4165.09,2103.42,262.6,225.38,2591.4,1573.69,0.3778,2,August,0.063,0.505,0.0541
ORD-01642,2025-03-14,2025,Q1,3,Asia,South Korea,Furniture,Ergonomic Chair,Enterprise,1265.75,628.0,79.45,69.3,776.75,489.0,0.3863,14,March,0.0628,0.4961,0.0548
ORD-01643,2025-10-29,2025,Q4,10,North America,USA,Electronics,Smartphone X,SMB,9637.99,5564.66,627.9,543.43,6735.99,2902.0,0.3011,12,October,0.0651,0.5774,0.0564
ORD-01644,2025-09-09,2025,Q3,9,North America,Mexico,Accessories,Keyboard Pro,SMB,15678.55,7888.87,1327.6,741.45,9957.92,5720.63,0.3649,2,September,0.0847,0.5032,0.0473
ORD-01645,2025-09-21,2025,Q3,9,Europe,Netherlands,Software,CRM Enterprise,Enterprise,9734.1,5229.57,1108.8,605.11,6943.48,2790.62,0.2867,8,September,0.1139,0.5372,0.0622
ORD-01646,2025-12-26,2025,Q4,12,North America,Mexico,Accessories,Webcam HD,Consumer,13943.03,6858.57,1036.66,583.27,8478.5,5464.53,0.3919,14,December,0.0743,0.4919,0.0418
ORD-01647,2025-09-12,2025,Q3,9,Europe,Spain,Furniture,Office Desk,SMB,13902.93,7196.32,1385.83,830.94,9413.09,4489.84,0.3229,3,September,0.0997,0.5176,0.0598
ORD-01648,2025-04-03,2025,Q2,4,Europe,Italy,Software,Cloud Platform,Enterprise,26795.14,14680.38,2137.89,1083.73,17902.0,8893.14,0.3319,6,April,0.0798,0.5479,0.0404
ORD-01649,2025-10-04,2025,Q4,10,Asia,India,Software,CRM Enterprise,Consumer,2679.94,1305.9,213.16,182.54,1701.6,978.34,0.3651,2,October,0.0795,0.4873,0.0681
ORD-01650,2025-10-20,2025,Q4,10,Europe,Italy,Accessories,Webcam HD,Consumer,14345.92,7685.87,1090.69,867.3,9643.86,4702.06,0.3278,4,October,0.076,0.5358,0.0605
ORD-01651,2025-08-09,2025,Q3,8,North America,Mexico,Software,Analytics Suite,Enterprise,4211.41,2408.33,360.19,269.33,3037.85,1173.56,0.2787,10,August,0.0855,0.5719,0.064
ORD-01652,2025-12-21,2025,Q4,12,North America,USA,Accessories,USB Hub,Consumer,14551.45,7928.17,1003.24,846.43,9777.84,4773.61,0.3281,14,December,0.0689,0.5448,0.0582
ORD-01653,2025-11-09,2025,Q4,11,North America,Mexico,Electronics,Laptop Pro,SMB,6633.96,3599.63,499.05,456.9,4555.58,2078.38,0.3133,13,November,0.0752,0.5426,0.0689
ORD-01654,2025-01-19,2025,Q1,1,North America,Mexico,Accessories,Wireless Mouse,SMB,16671.5,8394.57,1272.35,890.71,10557.63,6113.87,0.3667,8,January,0.0763,0.5035,0.0534
ORD-01655,2025-04-11,2025,Q2,4,North America,Mexico,Furniture,Office Desk,Consumer,7054.09,3654.34,439.75,412.11,4506.2,2547.89,0.3612,12,April,0.0623,0.518,0.0584
ORD-01656,2025-11-18,2025,Q4,11,North America,Canada,Accessories,Webcam HD,SMB,10030.4,5674.22,774.73,532.55,6981.5,3048.9,0.304,8,November,0.0772,0.5657,0.0531
ORD-01657,2025-03-20,2025,Q1,3,Europe,Italy,Furniture,Storage Cabinet,Consumer,1053.61,573.51,73.28,58.72,705.51,348.1,0.3304,7,March,0.0696,0.5443,0.0557
ORD-01658,2025-11-26,2025,Q4,11,Europe,France,Software,Analytics Suite,Consumer,4405.24,2127.69,382.56,223.83,2734.08,1671.16,0.3794,7,November,0.0868,0.483,0.0508
ORD-01659,2025-07-15,2025,Q3,7,North America,Mexico,Software,CRM Enterprise,Consumer,1055.58,577.72,68.65,70.72,717.09,338.49,0.3207,3,July,0.065,0.5473,0.067
ORD-01660,2025-06-25,2025,Q2,6,Asia,Singapore,Software,Cloud Platform,Consumer,6201.01,3344.58,408.54,313.71,4066.83,2134.18,0.3442,14,June,0.0659,0.5394,0.0506
ORD-01661,2025-11-10,2025,Q4,11,Asia,Japan,Furniture,Ergonomic Chair,Consumer,8224.2,4421.37,559.88,425.53,5406.78,2817.42,0.3426,14,November,0.0681,0.5376,0.0517
ORD-01662,2025-04-24,2025,Q2,4,Europe,Netherlands,Electronics,Tablet Air,SMB,3460.93,1688.8,278.31,172.48,2139.59,1321.34,0.3818,9,April,0.0804,0.488,0.0498
ORD-01663,2025-06-22,2025,Q2,6,North America,Canada,Furniture,Conference Table,SMB,3517.62,1890.88,253.65,202.87,2347.4,1170.22,0.3327,14,June,0.0721,0.5375,0.0577
ORD-01664,2025-12-22,2025,Q4,12,Europe,Italy,Software,Analytics Suite,Enterprise,23357.75,13406.37,1475.89,1432.26,16314.52,7043.23,0.3015,6,December,0.0632,0.574,0.0613
ORD-01665,2025-07-07,2025,Q3,7,Europe,Spain,Software,CRM Enterprise,Consumer,5203.46,2815.01,666.84,328.81,3810.66,1392.8,0.2677,5,July,0.1282,0.541,0.0632
ORD-01666,2025-05-14,2025,Q2,5,Europe,Germany,Furniture,Conference Table,Consumer,9536.11,5414.37,827.89,617.27,6859.53,2676.58,0.2807,2,May,0.0868,0.5678,0.0647
ORD-01667,2025-02-27,2025,Q1,2,Asia,Thailand,Accessories,Keyboard Pro,Enterprise,6097.76,3434.88,426.89,287.09,4148.86,1948.9,0.3196,13,February,0.07,0.5633,0.0471
ORD-01668,2025-01-20,2025,Q1,1,Europe,Italy,Furniture,Storage Cabinet,SMB,2134.81,1087.4,134.97,138.4,1360.77,774.04,0.3626,4,January,0.0632,0.5094,0.0648
ORD-01669,2025-02-24,2025,Q1,2,Europe,France,Software,Cloud Platform,SMB,8879.89,5013.47,672.52,418.64,6104.63,2775.26,0.3125,7,February,0.0757,0.5646,0.0471
ORD-01670,2025-08-18,2025,Q3,8,Asia,India,Electronics,Tablet Air,Enterprise,19094.99,10394.0,1208.2,1308.23,12910.43,6184.56,0.3239,13,August,0.0633,0.5443,0.0685
ORD-01671,2025-02-14,2025,Q1,2,Europe,Italy,Furniture,Storage Cabinet,SMB,11313.51,6502.98,720.22,653.38,7876.58,3436.93,0.3038,8,February,0.0637,0.5748,0.0578
ORD-01672,2025-10-15,2025,Q4,10,Europe,Netherlands,Furniture,Storage Cabinet,Enterprise,7990.9,3939.34,681.95,445.92,5067.21,2923.69,0.3659,14,October,0.0853,0.493,0.0558
ORD-01673,2025-06-28,2025,Q2,6,Asia,Japan,Furniture,Conference Table,Consumer,12231.92,6861.36,891.03,510.7,8263.09,3968.83,0.3245,6,June,0.0728,0.5609,0.0418
ORD-01674,2025-10-26,2025,Q4,10,North America,Canada,Accessories,Webcam HD,SMB,5796.51,2879.47,433.47,290.62,3603.56,2192.95,0.3783,6,October,0.0748,0.4968,0.0501
ORD-01675,2025-12-09,2025,Q4,12,Asia,Thailand,Software,CRM Enterprise,SMB,14460.88,7400.11,1176.83,844.65,9421.59,5039.29,0.3485,3,December,0.0814,0.5117,0.0584
ORD-01676,2025-09-15,2025,Q3,9,Europe,Italy,Electronics,Laptop Pro,Consumer,6707.56,3442.52,666.26,439.55,4548.33,2159.23,0.3219,15,September,0.0993,0.5132,0.0655
ORD-01677,2025-01-21,2025,Q1,1,Europe,France,Software,Security Pro,Consumer,3828.81,2085.69,256.39,263.25,2605.33,1223.48,0.3195,3,January,0.067,0.5447,0.0688
ORD-01678,2025-11-26,2025,Q4,11,Europe,Italy,Software,Analytics Suite,Enterprise,1045.37,537.31,63.78,48.22,649.31,396.06,0.3789,11,November,0.061,0.514,0.0461
ORD-01679,2025-08-06,2025,Q3,8,North America,Mexico,Furniture,Office Desk,SMB,5876.77,3321.03,445.13,302.61,4068.77,1808.0,0.3077,10,August,0.0757,0.5651,0.0515
ORD-01680,2025-11-14,2025,Q4,11,North America,Canada,Furniture,Storage Cabinet,Consumer,14861.71,7463.68,1091.89,878.62,9434.19,5427.52,0.3652,8,November,0.0735,0.5022,0.0591
ORD-01681,2025-05-30,2025,Q2,5,North America,Canada,Furniture,Office Desk,Enterprise,10460.28,5559.97,859.44,471.04,6890.45,3569.83,0.3413,6,May,0.0822,0.5315,0.045
ORD-01682,2025-05-28,2025,Q2,5,Europe,Germany,Furniture,Ergonomic Chair,Consumer,8378.79,4705.83,687.99,383.02,5776.84,2601.95,0.3105,2,May,0.0821,0.5616,0.0457
ORD-01683,2025-03-06,2025,Q1,3,Europe,Netherlands,Furniture,Office Desk,Consumer,4920.61,2407.46,350.91,198.02,2956.39,1964.22,0.3992,2,March,0.0713,0.4893,0.0402
ORD-01684,2025-09-24,2025,Q3,9,Europe,Spain,Software,CRM Enterprise,Enterprise,6223.28,3331.16,678.6,348.35,4358.11,1865.17,0.2997,13,September,0.109,0.5353,0.056
ORD-01685,2025-08-30,2025,Q3,8,Asia,Thailand,Electronics,Monitor Ultra,Enterprise,21438.69,12219.73,1595.09,1063.9,14878.72,6559.97,0.306,12,August,0.0744,0.57,0.0496
ORD-01686,2025-07-05,2025,Q3,7,North America,Mexico,Software,CRM Enterprise,Enterprise,10789.54,6109.83,952.33,536.92,7599.08,3190.46,0.2957,10,July,0.0883,0.5663,0.0498
ORD-01687,2025-02-16,2025,Q1,2,North America,Mexico,Accessories,Webcam HD,Consumer,8530.1,4716.76,612.25,481.79,5810.8,2719.3,0.3188,3,February,0.0718,0.553,0.0565
ORD-01688,2025-08-14,2025,Q3,8,Europe,Spain,Furniture,Office Desk,SMB,12562.2,6278.99,1628.13,776.96,8684.08,3878.12,0.3087,15,August,0.1296,0.4998,0.0618
ORD-01689,2025-10-17,2025,Q4,10,North America,Mexico,Furniture,Office Desk,SMB,3763.13,1864.7,333.62,253.22,2451.54,1311.59,0.3485,4,October,0.0887,0.4955,0.0673
ORD-01690,2025-07-30,2025,Q3,7,Europe,Germany,Accessories,USB Hub,Consumer,12881.08,6279.99,1379.55,728.99,8388.53,4492.55,0.3488,3,July,0.1071,0.4875,0.0566
ORD-01691,2025-05-02,2025,Q2,5,Europe,Italy,Software,Cloud Platform,Consumer,12907.64,6892.89,898.45,880.18,8671.52,4236.12,0.3282,5,May,0.0696,0.534,0.0682
ORD-01692,2025-08-02,2025,Q3,8,Europe,Spain,Accessories,Webcam HD,Enterprise,5116.76,2657.18,534.66,207.67,3399.51,1717.25,0.3356,6,August,0.1045,0.5193,0.0406
ORD-01693,2025-05-14,2025,Q2,5,Asia,Thailand,Accessories,Wireless Mouse,Enterprise,24214.4,13084.51,2068.84,1391.55,16544.9,7669.5,0.3167,1,May,0.0854,0.5404,0.0575
ORD-01694,2025-04-06,2025,Q2,4,North America,USA,Accessories,Wireless Mouse,Enterprise,2346.92,1184.37,204.26,126.86,1515.49,831.43,0.3543,9,April,0.087,0.5046,0.0541
ORD-01695,2025-09-12,2025,Q3,9,North America,USA,Furniture,Storage Cabinet,Consumer,13483.05,6912.59,1043.42,765.15,8721.16,4761.89,0.3532,15,September,0.0774,0.5127,0.0567
ORD-01696,2025-09-23,2025,Q3,9,Europe,France,Furniture,Office Desk,Consumer,11414.86,5591.63,1482.62,592.59,7666.84,3748.02,0.3283,13,September,0.1299,0.4899,0.0519
ORD-01697,2025-01-28,2025,Q1,1,North America,USA,Furniture,Office Desk,Enterprise,7824.63,4189.47,611.87,533.58,5334.92,2489.71,0.3182,15,January,0.0782,0.5354,0.0682
ORD-01698,2025-08-27,2025,Q3,8,North America,Mexico,Accessories,USB Hub,Consumer,3553.49,1968.63,288.36,181.82,2438.81,1114.68,0.3137,9,August,0.0811,0.554,0.0512
ORD-01699,2025-07-02,2025,Q3,7,Europe,France,Accessories,Wireless Mouse,Enterprise,6172.07,3134.26,660.71,417.7,4212.67,1959.4,0.3175,11,July,0.107,0.5078,0.0677
ORD-01700,2025-02-11,2025,Q1,2,North America,Mexico,Software,Analytics Suite,SMB,1755.51,989.26,113.92,81.28,1184.46,571.05,0.3253,12,February,0.0649,0.5635,0.0463
ORD-01701,2025-10-20,2025,Q4,10,Europe,Germany,Furniture,Ergonomic Chair,Consumer,14156.5,7855.84,1131.39,605.53,9592.76,4563.74,0.3224,4,October,0.0799,0.5549,0.0428
ORD-01702,2025-09-02,2025,Q3,9,Asia,Thailand,Furniture,Office Desk,Consumer,12437.11,7103.65,961.34,867.68,8932.67,3504.44,0.2818,2,September,0.0773,0.5712,0.0698
ORD-01703,2025-04-18,2025,Q2,4,North America,Mexico,Accessories,Wireless Mouse,Consumer,14527.51,7184.12,892.75,646.88,8723.75,5803.76,0.3995,3,April,0.0615,0.4945,0.0445
ORD-01704,2025-03-01,2025,Q1,3,Europe,France,Electronics,Monitor Ultra,SMB,8718.02,4760.2,537.07,507.17,5804.44,2913.58,0.3342,12,March,0.0616,0.546,0.0582
ORD-01705,2025-12-11,2025,Q4,12,Europe,Germany,Electronics,Monitor Ultra,SMB,2418.4,1381.7,148.14,141.54,1671.38,747.02,0.3089,1,December,0.0613,0.5713,0.0585
ORD-01706,2025-08-17,2025,Q3,8,Europe,Italy,Accessories,Keyboard Pro,Enterprise,25055.11,13897.5,2579.55,1222.9,17699.95,7355.16,0.2936,4,August,0.103,0.5547,0.0488
ORD-01707,2025-08-09,2025,Q3,8,Asia,Singapore,Furniture,Office Desk,Consumer,3093.15,1685.96,247.31,151.7,2084.97,1008.18,0.3259,9,August,0.08,0.5451,0.049
ORD-01708,2025-02-23,2025,Q1,2,Europe,Italy,Furniture,Office Desk,Enterprise,8324.16,4653.07,670.02,489.13,5812.22,2511.94,0.3018,3,February,0.0805,0.559,0.0588
ORD-01709,2025-06-22,2025,Q2,6,Europe,Netherlands,Software,Cloud Platform,Enterprise,16464.04,8521.09,996.3,1065.18,10582.57,5881.47,0.3572,4,June,0.0605,0.5176,0.0647
ORD-01710,2025-12-25,2025,Q4,12,Asia,Singapore,Accessories,Wireless Mouse,Consumer,11171.76,5363.82,982.23,686.73,7032.78,4138.98,0.3705,10,December,0.0879,0.4801,0.0615
ORD-01711,2025-11-02,2025,Q4,11,Asia,Japan,Accessories,Wireless Mouse,Enterprise,6873.33,3611.07,441.66,314.27,4367.0,2506.33,0.3646,15,November,0.0643,0.5254,0.0457
ORD-01712,2025-07-03,2025,Q3,7,North America,Canada,Software,CRM Enterprise,SMB,13868.76,6837.76,1184.26,662.66,8684.68,5184.08,0.3738,2,July,0.0854,0.493,0.0478
ORD-01713,2025-03-21,2025,Q1,3,Europe,France,Accessories,Wireless Mouse,SMB,2742.16,1484.68,203.96,155.55,1844.19,897.97,0.3275,5,March,0.0744,0.5414,0.0567
ORD-01714,2025-01-31,2025,Q1,1,Europe,Netherlands,Electronics,Monitor Ultra,Consumer,10962.44,5355.56,797.91,632.8,6786.27,4176.17,0.381,7,January,0.0728,0.4885,0.0577
ORD-01715,2025-04-27,2025,Q2,4,Europe,France,Software,Analytics Suite,SMB,6158.17,3542.74,398.79,408.64,4350.17,1808.0,0.2936,11,April,0.0648,0.5753,0.0664
ORD-01716,2025-11-25,2025,Q4,11,Europe,France,Software,Analytics Suite,Enterprise,2430.71,1170.84,172.33,163.23,1506.4,924.31,0.3803,8,November,0.0709,0.4817,0.0672
ORD-01717,2025-10-16,2025,Q4,10,North America,Canada,Software,CRM Enterprise,SMB,11438.57,5914.76,888.82,724.65,7528.23,3910.34,0.3419,6,October,0.0777,0.5171,0.0634
ORD-01718,2025-07-10,2025,Q3,7,Asia,South Korea,Furniture,Ergonomic Chair,SMB,8944.54,4388.57,761.21,425.16,5574.94,3369.6,0.3767,7,July,0.0851,0.4906,0.0475
ORD-01719,2025-01-02,2025,Q1,1,Europe,Germany,Electronics,Laptop Pro,Consumer,2278.23,1140.76,191.79,141.48,1474.03,804.2,0.353,7,January,0.0842,0.5007,0.0621
ORD-01720,2025-10-11,2025,Q4,10,Europe,Germany,Accessories,Webcam HD,SMB,13883.93,6789.21,900.46,770.4,8460.07,5423.86,0.3907,9,October,0.0649,0.489,0.0555
ORD-01721,2025-01-07,2025,Q1,1,North America,USA,Software,CRM Enterprise,Enterprise,4766.25,2302.33,388.9,329.95,3021.18,1745.07,0.3661,12,January,0.0816,0.483,0.0692
ORD-01722,2025-02-01,2025,Q1,2,Asia,India,Furniture,Office Desk,SMB,8481.56,4280.22,626.43,397.58,5304.23,3177.33,0.3746,2,February,0.0739,0.5047,0.0469
ORD-01723,2025-01-25,2025,Q1,1,Asia,Singapore,Software,CRM Enterprise,SMB,4071.2,2117.28,258.22,186.85,2562.35,1508.85,0.3706,1,January,0.0634,0.5201,0.0459
ORD-01724,2025-10-17,2025,Q4,10,Asia,Japan,Software,Security Pro,SMB,8010.81,4189.24,541.63,327.57,5058.44,2952.37,0.3685,2,October,0.0676,0.5229,0.0409
ORD-01725,2025-10-15,2025,Q4,10,Europe,Italy,Furniture,Ergonomic Chair,Consumer,6337.41,3563.26,555.05,337.05,4455.36,1882.05,0.297,5,October,0.0876,0.5623,0.0532
ORD-01726,2025-08-12,2025,Q3,8,Asia,South Korea,Furniture,Office Desk,SMB,10781.56,5740.77,915.58,657.51,7313.86,3467.7,0.3216,8,August,0.0849,0.5325,0.061
ORD-01727,2025-01-10,2025,Q1,1,Europe,Germany,Software,CRM Enterprise,SMB,8004.81,4090.94,559.62,461.71,5112.27,2892.54,0.3614,13,January,0.0699,0.5111,0.0577
ORD-01728,2025-02-04,2025,Q1,2,Europe,Germany,Accessories,Webcam HD,Consumer,7276.7,4157.85,444.76,454.58,5057.19,2219.51,0.305,5,February,0.0611,0.5714,0.0625
ORD-01729,2025-10-27,2025,Q4,10,Europe,Netherlands,Electronics,Tablet Air,Consumer,543.89,274.63,48.91,22.83,346.37,197.52,0.3632,13,October,0.0899,0.5049,0.042
ORD-01730,2025-03-30,2025,Q1,3,Europe,Italy,Electronics,Tablet Air,Consumer,12536.9,7047.88,1101.72,650.04,8799.64,3737.26,0.2981,10,March,0.0879,0.5622,0.0519
ORD-01731,2025-09-28,2025,Q3,9,Asia,Japan,Electronics,Smartphone X,SMB,10871.52,5963.2,917.66,559.52,7440.38,3431.14,0.3156,9,September,0.0844,0.5485,0.0515
ORD-01732,2025-05-30,2025,Q2,5,Europe,Spain,Accessories,Wireless Mouse,Enterprise,6545.0,3329.22,402.34,356.03,4087.59,2457.41,0.3755,5,May,0.0615,0.5087,0.0544
ORD-01733,2025-05-08,2025,Q2,5,Europe,France,Software,CRM Enterprise,Enterprise,6405.41,3515.86,483.36,369.78,4369.0,2036.41,0.3179,5,May,0.0755,0.5489,0.0577
ORD-01734,2025-10-26,2025,Q4,10,North America,USA,Accessories,Wireless Mouse,Enterprise,19469.81,11119.35,1264.65,1030.41,13414.41,6055.4,0.311,11,October,0.065,0.5711,0.0529
ORD-01735,2025-03-13,2025,Q1,3,Europe,France,Accessories,Wireless Mouse,Consumer,7180.76,4095.96,612.72,310.0,5018.68,2162.08,0.3011,7,March,0.0853,0.5704,0.0432
ORD-01736,2025-01-29,2025,Q1,1,Europe,Germany,Software,Analytics Suite,Consumer,14183.86,7941.8,951.12,858.55,9751.47,4432.39,0.3125,13,January,0.0671,0.5599,0.0605
ORD-01737,2025-11-11,2025,Q4,11,North America,Mexico,Accessories,Keyboard Pro,Enterprise,3079.37,1614.96,186.83,200.43,2002.22,1077.15,0.3498,9,November,0.0607,0.5244,0.0651
ORD-01738,2025-11-17,2025,Q4,11,North America,Canada,Electronics,Laptop Pro,Consumer,13957.1,7947.4,964.76,616.17,9528.33,4428.77,0.3173,13,November,0.0691,0.5694,0.0441
ORD-01739,2025-03-03,2025,Q1,3,Asia,Singapore,Furniture,Storage Cabinet,Consumer,5920.09,3393.7,450.95,247.76,4092.41,1827.68,0.3087,1,March,0.0762,0.5733,0.0419
ORD-01740,2025-05-13,2025,Q2,5,North America,USA,Accessories,Webcam HD,SMB,8834.99,4323.58,753.43,576.6,5653.61,3181.38,0.3601,7,May,0.0853,0.4894,0.0653
ORD-01741,2025-10-16,2025,Q4,10,Europe,Italy,Accessories,Wireless Mouse,Consumer,10185.76,5840.67,767.26,560.12,7168.05,3017.71,0.2963,14,October,0.0753,0.5734,0.055
ORD-01742,2025-10-30,2025,Q4,10,Asia,Japan,Accessories,Keyboard Pro,SMB,13235.97,6872.26,1168.71,795.59,8836.56,4399.41,0.3324,14,October,0.0883,0.5192,0.0601
ORD-01743,2025-09-02,2025,Q3,9,North America,Mexico,Electronics,Tablet Air,Enterprise,16268.77,8182.11,1033.68,1092.31,10308.1,5960.67,0.3664,2,September,0.0635,0.5029,0.0671
ORD-01744,2025-10-25,2025,Q4,10,Asia,India,Software,CRM Enterprise,Enterprise,13802.68,7386.98,930.9,753.97,9071.85,4730.83,0.3427,11,October,0.0674,0.5352,0.0546
ORD-01745,2025-12-20,2025,Q4,12,North America,Mexico,Furniture,Conference Table,Consumer,5972.11,2930.52,525.13,342.98,3798.63,2173.48,0.3639,14,December,0.0879,0.4907,0.0574
